,center_x,center_y
66680,7045.9,5564.6
66681,7081.9,5545.7
66682,7189.6,5437.1
66683,7115.0,5535.6
66684,7078.7,5531.4
66685,7110.0,5471.2
66686,7028.8,5431.6
66687,7092.8,5406.0
66688,7217.1,5544.2
66689,7197.2,5540.0
66690,7078.5,5562.8
66691,7131.9,5449.1
66692,7063.9,5536.8
66693,7207.6,5573.7
66694,7198.4,5512.5
66695,7102.6,5556.7
66696,7213.5,5470.4
66697,7079.4,5464.0
66698,7223.6,5521.0
66699,7202.9,5517.8
66700,7177.5,5456.1
66701,7174.5,5504.0
66702,7166.1,5467.2
66703,7100.0,5576.1
66704,7186.7,5594.7
66705,7047.3,5552.4
66706,7114.4,5480.2
66707,7129.9,5567.1
66708,7123.4,5596.1
66709,7120.3,5546.8
66710,7192.8,5565.2
66711,7099.7,5506.2
66712,7204.8,5549.7
66713,7083.9,5521.4
66714,7121.9,5473.3
66715,7065.1,5518.9
66716,7200.9,5465.7
66717,7075.0,5489.4
66718,7230.2,5578.8
66719,7169.2,5524.4
66720,7185.7,5547.3
66721,7188.7,5529.3
66722,7167.6,5482.9
66723,7228.2,5432.1
66724,7039.9,5502.2
66725,7182.9,5468.3
66726,7046.9,5486.5
66727,7093.7,5387.9
66728,7212.9,5427.3
66729,7159.6,5387.9
66730,7050.3,5588.9
66731,7150.1,5486.0
66732,7027.3,5488.6
66733,7048.9,5506.9
66734,7035.6,5449.4
66735,7064.3,5497.7
66736,7176.5,5529.0
66737,7172.9,5406.6
66738,7151.1,5463.3
66739,7193.3,5432.7
66740,7182.9,5568.6
66741,7149.3,5403.1
66742,7213.6,5387.0
66743,7069.8,5401.9
66744,7067.2,5438.8
66745,7218.8,5484.0
66746,7086.4,5487.2
66747,7136.5,5466.0
66748,7229.1,5507.1
66749,7118.1,5561.0
66750,7202.8,5506.7
66751,7137.6,5421.5
66752,7207.2,5421.0
66753,7093.5,5594.3
66754,7170.0,5453.7
66755,7169.7,5418.6
66756,7143.2,5450.9
66757,7157.3,5418.4
66758,7135.2,5383.8
66759,7144.5,5425.4
66760,7058.9,5589.8
66761,7107.6,5447.1
66762,7192.3,5484.4
66763,7117.9,5522.2
66764,7234.0,5560.2
66765,7113.4,5449.7
66766,7077.6,5498.8
66767,7200.4,5679.6
66768,7028.9,5761.7
66769,7036.4,5760.4
66770,7118.7,5744.1
66771,7149.9,5614.3
66772,7039.5,5665.1
66773,7150.0,5780.5
66774,7070.4,5610.5
66775,7059.5,5756.0
66776,7090.3,5733.7
66777,7203.7,5766.7
66778,7075.2,5758.1
66779,7072.7,5620.2
66780,7114.3,5581.7
66781,7150.5,5587.3
66782,7222.8,5683.1
66783,7121.9,5678.1
66784,7082.4,5677.9
66785,7132.5,5707.1
66786,7220.9,5717.6
66787,7134.0,5653.3
66788,7121.7,5719.2
66789,7125.6,5658.6
66790,7111.4,5763.2
66791,7207.5,5706.0
66792,7203.8,5683.5
66793,7144.4,5644.7
66794,7181.2,5743.0
66795,7078.5,5686.0
66796,7224.5,5773.6
66797,7111.4,5605.1
66798,7211.6,5727.0
66799,7133.7,5783.0
66800,7217.0,5709.9
66801,7138.6,5666.2
66802,7029.0,5754.1
66803,7088.1,5768.6
66804,7211.0,5665.3
66805,7223.6,5748.7
66806,7199.3,5690.9
66807,7141.0,5777.1
66808,7114.4,5718.1
66809,7176.6,5664.1
66810,7199.4,5719.8
66811,7155.4,5750.6
66812,7129.3,5723.3
66813,7068.9,5631.0
66814,7075.9,5648.7
66815,7201.8,5752.1
66816,7079.3,5607.4
66817,7034.5,5750.4
66818,7111.0,5750.2
66819,7215.3,5747.0
66820,7181.3,5642.8
66821,7235.6,5780.5
66822,7220.4,5753.3
66823,7143.1,5699.1
66824,7048.3,5644.0
66825,7062.0,5619.9
66826,7051.5,5773.2
66827,7210.2,5784.9
66828,7094.8,5697.9
66829,7094.9,5743.4
66830,7140.4,5683.9
66831,7088.6,5670.9
66832,7192.6,5651.3
66833,7182.6,5790.9
66834,7056.8,5651.6
66835,7043.3,5637.8
66836,7169.6,5593.6
66837,7237.4,5727.8
66838,7047.2,5617.2
66839,7045.6,5582.4
66840,7099.3,5709.9
66841,7089.0,5661.9
66842,7065.6,5715.5
66843,7200.0,5785.9
66844,7128.4,5696.2
66845,7078.2,5750.2
66846,7185.4,5670.5
66847,7065.5,5771.6
66848,7220.0,5607.4
66849,7130.1,5769.3
66850,7057.5,5615.1
66851,7162.2,5587.4
66852,7073.0,5661.3
66853,7175.1,5765.0
66854,7058.7,5635.0
66855,7178.8,5699.4
66856,7050.5,5718.2
66857,7055.6,5633.7
66858,7212.8,5766.0
66859,7154.2,5684.3
66860,7187.0,5718.0
66861,7157.9,5643.2
66862,7040.9,5684.8
66863,7205.4,5634.3
66864,7102.0,5785.5
66865,7072.2,5677.0
66866,7175.3,5754.0
66867,7231.4,5746.6
66868,7139.0,5704.1
66869,7183.4,5766.7
66870,7056.3,5703.2
66871,7192.9,5723.0
66872,7154.2,5623.5
66873,7208.1,5757.2
66874,7236.1,5742.8
66875,7203.8,5696.7
66876,7136.5,5759.4
66877,7133.4,5597.6
66878,7157.0,5582.0
66879,7197.2,5625.0
66880,7047.5,5742.1
66881,7209.2,5619.9
66882,7057.4,5685.6
66883,7043.6,5657.4
66884,7151.9,5660.8
66885,7093.7,5626.4
66886,7235.3,5752.6
66887,7182.2,5677.1
66888,7059.0,5709.7
66889,7211.9,5642.3
66890,7163.5,5657.9
66891,7036.6,5674.8
66892,7071.9,5731.7
66893,7163.9,5731.0
66894,7098.7,5738.0
66895,7121.5,5646.7
66896,7130.6,5629.6
66897,7168.4,5743.0
66898,7089.6,5760.8
66899,7144.9,5749.8
66900,7101.9,5958.1
66901,7115.5,5860.9
66902,7234.8,5939.6
66903,7106.8,5875.3
66904,7209.9,5921.8
66905,7180.4,5907.4
66906,7228.9,5883.1
66907,7169.9,5867.2
66908,7053.8,5946.8
66909,7099.8,5908.0
66910,7177.4,5918.2
66911,7151.4,5826.2
66912,7204.6,5941.4
66913,7087.2,5861.3
66914,7159.8,5966.5
66915,7120.6,5907.0
66916,7151.4,5854.6
66917,7030.4,5795.1
66918,7161.8,5823.3
66919,7140.2,5977.3
66920,7035.7,5940.8
66921,7036.2,5841.7
66922,7230.6,5809.5
66923,7022.5,5853.4
66924,7154.6,5970.2
66925,7147.2,5935.4
66926,7056.0,5960.2
66927,7231.4,5976.1
66928,7204.7,5886.2
66929,7141.8,5876.0
66930,7155.9,5930.1
66931,7110.2,5883.1
66932,7222.8,5816.0
66933,7235.5,5872.9
66934,7070.1,5876.8
66935,7170.2,5844.2
66936,7192.2,5915.6
66937,7130.5,5851.8
66938,7054.7,5982.1
66939,7189.6,5862.4
66940,7110.5,5849.8
66941,7179.7,5939.0
66942,7193.2,5972.0
66943,7179.1,5853.7
66944,7162.8,5888.1
66945,7162.2,5897.0
66946,7047.0,5793.6
66947,7089.4,5815.3
66948,7138.6,5826.1
66949,7081.7,5790.7
66950,7210.5,5829.6
66951,7184.4,5816.0
66952,7072.7,5960.5
66953,7199.9,5944.6
66954,7183.6,5841.5
66955,7212.5,5883.0
66956,7181.2,5870.0
66957,7064.7,5844.4
66958,7195.8,5857.9
66959,7207.8,5960.5
66960,7205.0,5908.0
66961,7056.0,5879.3
66962,7109.0,5931.3
66963,7132.1,5951.1
66964,7141.2,5804.1
66965,7220.1,5881.3
66966,7217.5,5810.0
66967,7172.3,5822.4
66968,7210.9,5856.1
66969,7146.8,5851.0
66970,7220.6,5890.2
66971,7221.3,5789.8
66972,7200.6,5878.7
66973,7162.7,5787.2
66974,7086.2,5850.7
66975,7229.7,5857.7
66976,7174.6,5957.4
66977,7234.2,5956.4
66978,7053.3,5810.6
66979,7054.1,5787.3
66980,7111.7,5958.3
66981,7223.3,5911.1
66982,7185.8,5956.1
66983,7151.4,5907.3
66984,7127.8,5807.3
66985,7194.5,5942.3
66986,7190.9,5991.7
66987,7220.7,6075.4
66988,7215.0,5999.6
66989,7043.1,6003.9
66990,7206.6,6060.6
66991,7028.4,6042.9
66992,7103.4,6079.3
66993,7164.2,6017.3
66994,7197.4,6043.6
66995,7193.4,6093.6
66996,7119.8,6028.1
66997,7100.9,6069.4
66998,7073.8,6069.9
66999,7202.9,6022.8
67000,7041.6,6048.2
67001,7133.2,6010.2
67002,7224.5,6104.8
67003,7088.5,6071.4
67004,7186.6,6060.2
67005,7120.4,6081.9
67006,7200.6,6104.4
67007,7118.2,6041.6
67008,7188.9,6078.6
67009,7079.9,6038.3
67010,7213.7,6073.5
67011,7126.0,6069.0
67012,7055.3,6026.3
67013,7031.9,6024.8
67014,7145.4,6081.5
67015,7057.4,6058.5
67016,7078.4,5991.5
67017,7158.3,6076.9
67018,7077.8,6017.6
67019,7063.2,6067.2
67020,7191.2,6006.9
67021,7212.2,5992.8
67022,7055.7,6044.8
67023,7210.8,6019.9
67024,7044.0,6039.0
67025,7111.6,6032.1
67026,7121.4,6077.0
67027,7178.3,6030.2
67028,7054.9,6001.1
67029,7142.6,6055.0
67030,7256.9,6108.3
67031,7276.9,6007.4
67032,7436.4,6130.1
67033,7388.1,6031.1
67034,7249.1,5994.8
67035,7281.4,6133.8
67036,7319.7,6130.3
67037,7298.0,6133.6
67038,7245.8,5987.9
67039,7411.4,5989.0
67040,7308.6,6086.6
67041,7242.4,5985.7
67042,7293.0,6110.8
67043,7255.3,6129.8
67044,7345.5,6138.7
67045,7372.6,6080.2
67046,7408.9,6056.9
67047,7406.6,6076.7
67048,7239.8,6121.4
67049,7374.0,6057.5
67050,7260.1,6119.9
67051,7246.9,6009.6
67052,7362.3,6129.3
67053,7226.3,6117.8
67054,7330.5,6138.3
67055,7343.9,6096.9
67056,7432.8,6028.2
67057,7267.7,6133.0
67058,7355.8,6055.8
67059,7249.9,6025.4
67060,7290.5,6026.4
67061,7374.7,6133.4
67062,7361.5,5994.7
67063,7269.4,6096.8
67064,7355.0,6046.4
67065,7312.9,6135.5
67066,7333.5,6071.6
67067,7402.8,6040.5
67068,7268.1,6067.0
67069,7412.6,6005.1
67070,7313.5,6041.4
67071,7255.8,6044.7
67072,7262.2,6022.2
67073,7260.2,6094.3
67074,7264.5,5899.9
67075,7344.7,5954.7
67076,7277.3,5954.7
67077,7288.6,5876.8
67078,7290.3,5947.4
67079,7278.3,5855.2
67080,7260.4,5957.7
67081,7317.5,5938.3
67082,7398.1,5835.0
67083,7433.5,5844.2
67084,7303.6,5858.6
67085,7387.1,5862.9
67086,7247.1,5859.4
67087,7313.2,5863.0
67088,7376.5,5906.6
67089,7427.4,5871.9
67090,7330.6,5851.9
67091,7413.1,5916.6
67092,7423.8,5949.7
67093,7247.7,5931.5
67094,7361.5,5899.6
67095,7317.7,5849.8
67096,7325.5,5936.3
67097,7265.2,5875.3
67098,7406.6,5887.7
67099,7341.7,5935.3
67100,7280.6,5892.6
67101,7283.9,5966.0
67102,7351.7,5936.6
67103,7299.2,5950.0
67104,7403.4,5928.3
67105,7319.9,5919.6
67106,7294.7,5879.7
67107,7266.0,5807.3
67108,7353.8,5976.8
67109,7248.8,5945.8
67110,7313.4,6000.8
67111,7439.9,5942.3
67112,7345.1,5902.9
67113,7404.6,5942.8
67114,7265.0,5795.3
67115,7335.3,5959.3
67116,7384.3,5963.2
67117,7420.3,5852.0
67118,7391.1,5900.2
67119,7388.0,5883.7
67120,7339.8,5839.1
67121,7405.0,5871.4
67122,7312.1,5817.8
67123,7396.9,5904.1
67124,7279.3,5836.0
67125,7377.8,5872.3
67126,7313.3,5894.2
67127,7359.2,5816.3
67128,7273.4,5989.1
67129,7339.9,5875.2
67130,7253.6,5961.5
67131,7324.7,5884.0
67132,7228.4,5930.5
67133,7411.9,5973.7
67134,7329.3,5987.7
67135,7328.9,5896.7
67136,7354.8,5955.8
67137,7375.4,5897.2
67138,7227.1,5961.7
67139,7288.5,5807.9
67140,7278.4,5824.0
67141,7264.6,5978.7
67142,7400.5,5790.4
67143,7366.3,5947.5
67144,7356.8,5804.9
67145,7384.1,5935.2
67146,7323.7,5809.8
67147,7271.1,5919.7
67148,7234.1,5927.6
67149,7351.1,5886.9
67150,7293.8,5919.1
67151,7361.6,5930.8
67152,7406.2,5915.7
67153,7383.5,5947.0
67154,7385.5,5815.8
67155,7239.1,5900.6
67156,7358.7,5872.2
67157,7243.1,5801.8
67158,7240.2,5825.0
67159,7328.9,5838.7
67160,7386.6,5962.6
67161,7258.5,5941.2
67162,7300.3,5961.0
67163,7394.3,5970.3
67164,7303.9,5887.8
67165,7344.7,5890.7
67166,7266.0,5969.0
67167,7270.9,5889.8
67168,7228.7,5867.9
67169,7414.9,5942.8
67170,7299.7,5987.0
67171,7298.1,5970.9
67172,7367.5,5852.9
67173,7340.5,5813.1
67174,7331.4,5995.2
67175,7380.8,5881.5
67176,7286.6,5991.0
67177,7314.6,5966.7
67178,7408.9,5833.0
67179,7340.3,5921.8
67180,7416.7,5878.7
67181,7329.6,5961.6
67182,7290.7,5940.9
67183,7263.1,5829.4
67184,7435.1,5852.1
67185,7371.9,5964.7
67186,7280.1,5933.7
67187,7304.3,5957.4
67188,7282.8,5868.2
67189,7405.1,5823.4
67190,7403.9,5961.7
67191,7330.1,5998.7
67192,7309.6,5924.0
67193,7264.9,5993.1
67194,7389.6,5773.7
67195,7407.3,5615.1
67196,7233.8,5697.7
67197,7302.6,5660.3
67198,7289.5,5586.4
67199,7244.1,5677.6
67200,7308.2,5715.5
67201,7252.5,5646.5
67202,7419.3,5620.1
67203,7351.8,5642.7
67204,7277.8,5739.7
67205,7340.5,5602.2
67206,7331.3,5626.4
67207,7414.5,5749.6
67208,7317.9,5612.0
67209,7407.6,5638.3
67210,7381.7,5744.0
67211,7337.6,5612.1
67212,7242.1,5651.8
67213,7298.4,5772.8
67214,7280.9,5690.0
67215,7361.9,5673.3
67216,7268.5,5733.3
67217,7362.9,5625.1
67218,7364.0,5737.4
67219,7349.4,5733.4
67220,7311.5,5727.8
67221,7386.5,5703.3
67222,7400.6,5599.3
67223,7365.7,5704.5
67224,7345.2,5595.3
67225,7391.0,5602.8
67226,7290.5,5692.5
67227,7241.7,5617.4
67228,7293.7,5635.0
67229,7332.8,5600.0
67230,7288.0,5674.1
67231,7247.0,5758.0
67232,7432.5,5708.4
67233,7339.9,5689.4
67234,7367.0,5792.0
67235,7249.6,5602.7
67236,7246.0,5740.6
67237,7249.2,5608.1
67238,7393.3,5614.2
67239,7306.1,5778.1
67240,7274.2,5761.1
67241,7227.3,5757.5
67242,7360.3,5612.1
67243,7236.9,5672.3
67244,7272.1,5747.6
67245,7294.8,5617.1
67246,7306.1,5616.2
67247,7264.6,5712.6
67248,7265.4,5785.5
67249,7306.5,5797.0
67250,7380.8,5680.3
67251,7407.8,5674.4
67252,7383.1,5592.3
67253,7237.5,5640.8
67254,7331.0,5704.3
67255,7337.6,5795.4
67256,7435.5,5621.6
67257,7306.4,5678.7
67258,7319.0,5778.5
67259,7336.7,5779.6
67260,7327.4,5612.8
67261,7269.4,5588.2
67262,7415.2,5660.6
67263,7352.3,5770.8
67264,7242.5,5711.5
67265,7383.0,5620.7
67266,7238.2,5780.5
67267,7414.7,5713.6
67268,7319.0,5727.4
67269,7309.0,5690.8
67270,7249.2,5587.8
67271,7347.6,5637.4
67272,7253.3,5614.9
67273,7431.7,5699.6
67274,7390.2,5758.9
67275,7414.2,5687.7
67276,7259.0,5699.1
67277,7435.7,5665.8
67278,7312.6,5659.5
67279,7345.2,5712.0
67280,7290.0,5600.1
67281,7271.8,5654.6
67282,7317.6,5626.3
67283,7392.0,5681.4
67284,7367.6,5731.5
67285,7329.4,5687.8
67286,7419.0,5786.3
67287,7267.1,5762.1
67288,7379.2,5665.3
67289,7362.4,5641.5
67290,7371.5,5698.9
67291,7280.3,5714.5
67292,7240.6,5689.8
67293,7332.5,5618.8
67294,7318.7,5667.8
67295,7232.4,5610.2
67296,7342.2,5641.5
67297,7380.9,5444.5
67298,7323.0,5531.4
67299,7303.3,5477.4
67300,7267.3,5567.9
67301,7345.7,5461.7
67302,7325.2,5513.2
67303,7229.9,5413.7
67304,7228.5,5489.5
67305,7291.2,5539.9
67306,7378.4,5566.8
67307,7388.4,5386.1
67308,7342.1,5554.4
67309,7366.1,5499.6
67310,7333.9,5492.6
67311,7250.9,5546.2
67312,7286.7,5523.3
67313,7340.1,5470.6
67314,7265.8,5440.2
67315,7366.9,5531.1
67316,7350.0,5444.4
67317,7359.3,5486.5
67318,7357.4,5561.9
67319,7257.5,5430.5
67320,7296.5,5484.2
67321,7369.1,5581.1
67322,7299.3,5521.1
67323,7335.1,5444.2
67324,7365.4,5405.7
67325,7430.1,5522.3
67326,7289.6,5456.4
67327,7399.8,5416.5
67328,7411.6,5546.9
67329,7308.6,5459.9
67330,7421.6,5559.1
67331,7289.3,5554.9
67332,7391.0,5470.0
67333,7408.8,5491.6
67334,7299.5,5559.7
67335,7350.5,5527.3
67336,7346.0,5482.6
67337,7245.3,5573.9
67338,7295.1,5555.0
67339,7307.7,5487.9
67340,7371.3,5522.9
67341,7281.0,5504.2
67342,7227.2,5534.0
67343,7325.0,5575.8
67344,7237.1,5412.1
67345,7331.8,5477.5
67346,7430.4,5574.5
67347,7258.8,5459.1
67348,7397.6,5509.0
67349,7258.1,5485.7
67350,7414.1,5594.0
67351,7251.6,5406.6
67352,7415.4,5482.9
67353,7336.0,5564.4
67354,7413.7,5535.4
67355,7225.6,5475.4
67356,7397.3,5521.3
67357,7277.9,5404.4
67358,7329.7,5383.5
67359,7397.4,5531.6
67360,7422.3,5577.2
67361,7358.5,5468.8
67362,7332.9,5430.6
67363,7416.5,5426.8
67364,7412.8,5558.9
67365,7366.1,5597.1
67366,7372.0,5548.4
67367,7372.1,5562.2
67368,7285.3,5563.6
67369,7397.0,5583.7
67370,7310.8,5561.3
67371,7340.2,5530.1
67372,7388.9,5575.4
67373,7408.1,5429.2
67374,7320.4,5572.2
67375,7310.8,5531.5
67376,7348.0,5566.8
67377,7400.3,5565.0
67378,7363.5,5568.6
67379,7287.3,5421.9
67380,7388.2,5559.1
67381,7245.1,5455.7
67382,7223.9,5564.2
67383,7237.4,5462.6
67384,7348.6,5499.1
67385,7384.6,5524.7
67386,7322.4,5482.8
67387,7390.1,5455.9
67388,7393.2,5488.6
67389,7231.7,5388.3
67390,7342.9,5544.4
67391,7414.8,5412.1
67392,7298.5,5260.1
67393,7321.1,5355.0
67394,7383.3,5337.7
67395,7260.4,5334.4
67396,7329.5,5312.9
67397,7247.2,5359.0
67398,7253.3,5339.0
67399,7427.8,5223.6
67400,7339.0,5388.1
67401,7315.9,5292.4
67402,7233.1,5213.3
67403,7413.7,5224.3
67404,7323.6,5192.4
67405,7366.6,5377.0
67406,7283.4,5283.8
67407,7238.9,5319.0
67408,7242.8,5381.5
67409,7385.8,5324.6
67410,7406.7,5325.2
67411,7385.9,5189.6
67412,7414.7,5326.8
67413,7274.3,5245.3
67414,7335.4,5201.9
67415,7253.0,5277.1
67416,7292.0,5213.0
67417,7327.0,5277.1
67418,7352.2,5240.2
67419,7418.2,5390.0
67420,7260.1,5201.2
67421,7289.1,5375.1
67422,7359.2,5226.8
67423,7297.1,5198.3
67424,7314.1,5202.8
67425,7379.9,5210.1
67426,7342.2,5281.6
67427,7324.1,5394.7
67428,7342.7,5216.0
67429,7287.0,5331.1
67430,7353.1,5365.2
67431,7390.8,5317.1
67432,7351.4,5306.7
67433,7281.2,5233.4
67434,7276.0,5316.4
67435,7339.9,5249.7
67436,7292.2,5253.5
67437,7402.5,5298.6
67438,7238.7,5253.5
67439,7363.2,5326.2
67440,7343.4,5367.3
67441,7301.5,5344.9
67442,7329.7,5328.8
67443,7302.6,5292.5
67444,7268.5,5352.8
67445,7285.7,5254.6
67446,7308.1,5250.8
67447,7376.7,5286.6
67448,7366.7,5219.7
67449,7372.6,5320.6
67450,7295.3,5236.7
67451,7268.8,5338.5
67452,7276.8,5252.2
67453,7389.5,5357.5
67454,7384.4,5266.1
67455,7302.2,5267.1
67456,7345.5,5205.1
67457,7327.0,5250.3
67458,7388.2,5215.0
67459,7292.0,5294.0
67460,7270.3,5329.2
67461,7341.8,5335.6
67462,7284.3,5221.6
67463,7356.0,5298.6
67464,7246.6,5326.2
67465,7341.0,5350.6
67466,7319.1,5321.5
67467,7409.3,5201.9
67468,7309.5,5297.0
67469,7260.6,5234.5
67470,7279.2,5289.7
67471,7302.6,5372.7
67472,7339.8,5359.8
67473,7409.3,5342.9
67474,7352.6,5295.0
67475,7270.1,5130.2
67476,7367.2,5130.2
67477,7396.0,5091.3
67478,7397.7,5106.9
67479,7293.3,5080.8
67480,7372.3,5169.8
67481,7230.0,4987.7
67482,7282.5,4997.1
67483,7430.6,5043.7
67484,7383.0,5153.8
67485,7348.3,5129.5
67486,7244.0,4980.2
67487,7349.5,5194.2
67488,7321.6,5014.6
67489,7391.3,5074.1
67490,7362.5,5095.8
67491,7342.9,5088.0
67492,7377.1,5132.2
67493,7331.6,5057.8
67494,7303.2,5018.4
67495,7356.1,5161.1
67496,7355.4,5184.6
67497,7333.6,5033.7
67498,7342.9,5162.2
67499,7396.2,5160.2
67500,7231.9,5053.3
67501,7357.8,5194.9
67502,7302.2,5189.4
67503,7311.5,5107.7
67504,7272.0,5062.3
67505,7401.7,5171.8
67506,7309.6,5046.5
67507,7386.8,5059.1
67508,7240.3,5049.7
67509,7230.6,4992.8
67510,7428.0,5117.3
67511,7402.3,5138.8
67512,7409.5,5100.9
67513,7304.4,5176.5
67514,7281.7,5039.2
67515,7267.0,5156.1
67516,7371.1,5050.7
67517,7279.2,5016.9
67518,7244.5,5072.2
67519,7396.1,5081.3
67520,7324.7,5081.5
67521,7429.0,5079.9
67522,7420.3,5166.7
67523,7432.2,5008.7
67524,7396.0,5188.5
67525,7311.9,5128.4
67526,7274.8,4999.3
67527,7292.8,5147.5
67528,7314.3,4879.5
67529,7299.3,4960.9
67530,7344.5,4824.1
67531,7224.5,4870.0
67532,7240.9,4887.4
67533,7253.3,4932.3
67534,7257.3,4819.3
67535,7323.6,4888.9
67536,7322.5,4971.5
67537,7417.6,4820.1
67538,7431.8,4935.3
67539,7258.4,4849.5
67540,7382.5,4831.9
67541,7412.2,4955.3
67542,7254.6,4954.9
67543,7281.4,4840.4
67544,7380.5,4864.5
67545,7406.7,4807.9
67546,7231.8,4967.0
67547,7384.9,4962.0
67548,7262.8,4910.6
67549,7240.6,4841.8
67550,7340.0,4944.2
67551,7334.5,4828.4
67552,7405.1,4984.3
67553,7370.9,4939.6
67554,7382.1,4973.0
67555,7242.6,4835.0
67556,7231.0,4861.0
67557,7340.5,4904.0
67558,7403.2,4880.1
67559,7240.1,4967.1
67560,7270.9,4955.6
67561,7253.9,4860.0
67562,7427.3,4799.4
67563,7392.9,4931.0
67564,7349.0,4832.5
67565,7330.8,4782.3
67566,7277.6,4873.6
67567,7301.5,4922.2
67568,7290.2,4780.9
67569,7374.6,4600.3
67570,7319.6,4729.9
67571,7403.8,4625.4
67572,7417.7,4670.4
67573,7347.2,4792.4
67574,7387.5,4674.5
67575,7358.2,4663.4
67576,7240.8,4633.3
67577,7286.2,4760.6
67578,7401.0,4720.9
67579,7369.9,4652.2
67580,7422.5,4592.2
67581,7271.8,4733.7
67582,7295.5,4717.3
67583,7379.0,4674.8
67584,7366.6,4675.6
67585,7334.0,4792.2
67586,7236.8,4650.5
67587,7333.2,4763.5
67588,7345.9,4764.1
67589,7255.5,4586.5
67590,7235.1,4771.6
67591,7391.7,4632.0
67592,7320.4,4582.9
67593,7355.7,4694.3
67594,7306.7,4636.2
67595,7318.9,4615.9
67596,7427.0,4651.5
67597,7400.8,4791.3
67598,7407.7,4695.8
67599,7231.9,4702.1
67600,7241.6,4742.7
67601,7364.1,4776.3
67602,7307.5,4677.8
67603,7394.9,4664.9
67604,7319.8,4764.3
67605,7353.5,4770.6
67606,7377.9,4785.6
67607,7413.0,4608.5
67608,7285.8,4688.0
67609,7327.7,4614.5
67610,7365.9,4795.2
67611,7366.7,4728.9
67612,7344.4,4733.0
67613,7312.4,4655.7
67614,7236.2,4675.8
67615,7281.8,4464.0
67616,7327.4,4468.6
67617,7374.3,4532.4
67618,7228.5,4450.2
67619,7298.5,4480.0
67620,7247.8,4453.3
67621,7249.0,4388.9
67622,7317.5,4394.7
67623,7253.3,4379.6
67624,7257.9,4437.0
67625,7320.4,4380.4
67626,7426.7,4466.5
67627,7326.4,4518.1
67628,7355.0,4391.2
67629,7337.7,4468.9
67630,7295.6,4410.5
67631,7247.3,4396.7
67632,7248.4,4478.4
67633,7243.5,4473.6
67634,7373.0,4235.8
67635,7303.7,4280.4
67636,7301.2,4360.9
67637,7378.6,4363.6
67638,7327.1,4204.3
67639,7246.2,4330.4
67640,7418.1,4379.5
67641,7248.1,4288.5
67642,7273.9,4244.2
67643,7385.1,4238.6
67644,7282.4,4310.8
67645,7272.8,4235.5
67646,7278.0,4327.6
67647,7280.3,4293.5
67648,7408.2,4229.7
67649,7258.6,4366.6
67650,7301.9,4316.1
67651,7417.9,4351.6
67652,7313.1,4252.9
67653,7281.8,4248.6
67654,7269.7,4307.2
67655,7306.7,4268.5
67656,7386.8,4207.8
67657,7246.6,4200.4
67658,7307.9,4302.9
67659,7282.9,4260.4
67660,7348.8,4202.1
67661,7403.4,4325.6
67662,7281.7,4319.7
67663,7317.0,4217.7
67664,7406.5,4276.4
67665,7295.8,4328.0
67666,7273.9,4354.4
67667,7345.8,4338.0
67668,7346.3,4362.9
67669,7290.7,4299.1
67670,7273.9,4276.4
67671,7370.6,4278.4
67672,7338.4,4246.7
67673,7420.8,4207.5
67674,7272.0,4227.9
67675,7400.7,4364.8
67676,7383.8,4260.7
67677,7252.7,4312.8
67678,7264.6,4288.3
67679,7289.9,4363.6
67680,7350.1,4296.2
67681,7351.1,4225.3
67682,7253.6,4324.8
67683,7344.0,4272.8
67684,7361.7,4341.2
67685,7306.3,4203.7
67686,7306.8,4293.1
67687,7382.6,4302.3
67688,7328.0,4194.5
67689,7285.1,4350.9
67690,7310.4,4354.2
67691,7317.7,4239.4
67692,7238.6,4293.0
67693,7379.8,4176.4
67694,7314.2,4148.5
67695,7229.8,4087.0
67696,7225.7,4014.3
67697,7249.4,3991.8
67698,7396.8,4162.8
67699,7219.3,4109.1
67700,7238.3,3940.6
67701,7335.7,3928.8
67702,7306.8,3838.0
67703,7293.0,3788.4
67704,7430.5,3788.1
67705,7404.8,3835.3
67706,7410.3,3823.1
67707,7236.5,3967.9
67708,7407.0,3795.5
67709,7276.6,3935.7
67710,7237.0,3839.0
67711,7376.1,3903.9
67712,7360.3,3910.2
67713,7384.0,3821.0
67714,7282.8,3932.3
67715,7294.8,3933.2
67716,7384.8,3840.4
67717,7306.0,3925.0
67718,7348.7,3933.5
67719,7329.9,3816.4
67720,7281.2,3799.0
67721,7411.1,3928.0
67722,7352.0,3839.5
67723,7250.4,3887.9
67724,7252.3,3912.6
67725,7359.8,3934.7
67726,7319.3,3954.1
67727,7396.8,3901.2
67728,7300.4,3890.0
67729,7311.2,3801.9
67730,7280.8,3903.6
67731,7254.2,3874.3
67732,7338.6,3881.5
67733,7285.8,3870.3
67734,7402.1,3886.0
67735,7319.4,3668.2
67736,7341.7,3780.3
67737,7253.4,3716.8
67738,7363.2,3627.1
67739,7345.6,3617.9
67740,7375.5,3697.0
67741,7256.5,3723.9
67742,7263.4,3733.2
67743,7298.9,3621.3
67744,7374.3,3768.9
67745,7243.4,3777.8
67746,7405.0,3700.1
67747,7312.1,3625.8
67748,7286.6,3621.3
67749,7248.7,3762.8
67750,7391.5,3603.4
67751,7340.9,3656.1
67752,7382.5,3617.6
67753,7389.4,3724.2
67754,7360.1,3745.3
67755,7263.5,3636.7
